Inflation,Month,Year,pmi,PartNo,Description,Quantity,Sales Price,Total Sales,Swaraj Engines Stock Price,M&M Stock Price,Escorts Kuboto Stock Price
7.01,6,2022,38,8829617,Dual adapter hub,120,696.33,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,29324690,Disc Actuating,89,1712.98,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,IC0305854,EICHER BRAKE DRUM,119,1226.82,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,277642303714,Brake Drum 3714,104,698.97,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,277642303707,Brake Drum 3707,207,724.78,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,66666,Trunnion Braket,211,742.16,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,1528137,Chart Casting Wheel -8137,113,731.68,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,1528138,Chart Casting Wheel -8138,174,1925.39,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,516266681,Chart Casting Wheel -6681,69,1150.64,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,8504786,Casting drive wheel,61,1586.55,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,1524926,Hub Casting ,164,1878.66,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,8827231,Drive wheel -casting,331,160.21,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,006050988V01,Fly Wheel 67 HP,542,1380.51,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,907125600,Wheel - Drive,201,1066.18,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,60000-01/018,"Brake Drum , 16.5X7, G3000b",243,520.78,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,X1505222,Pulley-5222,212,516.11,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,X1505122,Pulley-5122,162,1709.82,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,006525415B01,Axle Carr LH,245,1447.45,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,006525417B01,Axle Carr RH,268,60.67,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,B3F16003,Fly Wheel -16003,180,1733.95,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,5739980670,HYVA Bracket 670,405,1555.36,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,3318C00701,Flywheel-701,200,1153.61,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,H01XX417961701,Drive wheel,278,792.3,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,X6E04722,NODO BRACKET-ECO-4722,535,72.58,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,FTF03022,Rear Dummy HUB-3222,474,1170.42,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,F5N04822,Bracket -Engine Mounting-4822,400,810.25,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,A 400 322 05 01,Spring bracket -501,403,472.66,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,A 400 322 00 01,Spring bracket -0001,455,1823.99,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,A 400 322 00 06,Spring bracket -0006,273,637.99,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,A4008911020,Bracket Bearing 1020,286,1181.5,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,A4003220101,Spring bracket -0101,111,1375.46,107326,1577.1,1035.0,1646.25
7.01,6,2022,38,A400 891 09 20,Bracket Bearing 920,280,1788.07,107326,1577.1,1035.0,1646.25
6.71,7,2022,143,0503BA0290N-RK,ALFA HUB,84,1112.72,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0503BA0290N,Front Wheel Hub,288,1567.44,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0502BA1050N,Alfa Rear Wheel Hub LH,232,594.27,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0502BA1060N,Alfa Rear Wheel Hub RH,184,2100.67,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0602AAB00260N,Brake Drum ALFA,277,1226.34,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0601AMJ00030N,Brake Drum -TREO,194,229.09,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0601AAA00320N,B.D. E-Riksha,549,1928.9,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0601AED00170N,Brake Drum E-Rikshaw,530,429.82,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0801AAA00960N,Clutch Housing LCC,128,229.3,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006017472B92,Fly Wheel 3DI,112,1740.58,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006029533V91,Fly Wheel 3DI E1H1,379,1521.87,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006028861V92,475/575 4DI-NCRPTO,73,599.66,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006028860V91,475/575 4DI-CRPTO,471,1210.33,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006022009B91,Fly Wheel Swraj,350,433.45,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,007903649B1,HUB(CRE),465,250.83,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,4D00322,BOSS BRAKCET,78,110.52,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,005551418R8,F.A.S. (BP),300,293.18,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3S00100,Brake Drum 100,221,216.53,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8T00122,Brake Drum 122,167,1259.35,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3S00222,Brake Drum 222,255,83.44,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3S00422,Brake Drum 422,80,2098.22,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8T01222,Brake Drum 1222,151,474.34,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8T02022,Brake Drum 2022,329,1415.66,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1860822,BD (B) 1860822 -EDM,350,668.5,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1869022,BD F-1869022-EDM,142,1507.75,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8T01922,Brake Drum 1922,334,1076.01,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1879622,Brake Drum 9622,74,826.91,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1879722,Brake Drum 9722,416,1539.46,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1869122,Brake Drum 9122,120,1202.67,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3S00622,Brake Drum 622,408,154.39,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F5Z00120,Distence Pic Old 120,343,1998.93,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F5Z00112,Distence Pic Big 112,87,1826.76,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1880122,Rear Hub 122,447,593.91,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1888822,Dummy Hub 822,267,1080.76,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8S00622,Rear Hub-622,80,250.73,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1880222,Rear HUB-222,67,521.52,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8S01022,UB Hub 1022,98,438.49,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FTF01222,UB Hub 1222,277,1610.0,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1884622,Front Hub -622,71,1544.22,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8S00922,UB Hub 922,580,1065.35,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8S01322,Front HUB-1322,486,460.45,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FTF01122,Hub 1122 MBP,688,718.27,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FTF01022,Hub 1022 MBP,246,215.75,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FTF03022,Rear Dummy HUB-3022,66,1982.89,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FH302622,Front Hub 2622 MBP,141,1808.91,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FTT02722,HUB-2722,453,120.39,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3H01322,ARB FRAME MOUNTING BKT,123,1765.28,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F2R00122,SGM BKT-122,379,1784.9,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8D01700,SGM BKT -1700,123,1596.42,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F-8D02722,SGM -2722,63,518.77,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F8D01622,SGM -1622,291,939.1,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3H01122,ARB Axle M. BKt LH,308,1786.76,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F3H01222,ARB Axle M. BKt RH,152,313.16,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B3F15503,Fly Wheel-503,420,634.59,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B9805502,Flywheel Neptune,208,339.0,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B2W02519,FIP Housing CB18,79,1365.38,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B2W01421,FIP Housing CB28,104,1088.17,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B2W01307,Fip Housing-1307,357,462.14,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X1X00522,Thermostate Housing-522,550,820.29,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X2H00622,T.G. Case,384,1347.4,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F7L09722,Rear Spring Bracket,280,1294.17,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F5F01822,AC Bracket -1822,229,1518.69,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F5F01722,AC Bracket -1722,345,496.88,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F7Z05314,ATS BRACKET-5314,260,1324.78,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F7Z00122,ATS BRACKET-122,245,600.01,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F7Z05414,ATS BRACKET-5414,458,468.63,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F7Z10314,ATS BRACKET 10314,578,1627.28,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X6E03422,Nodo Bracket-3422,417,123.5,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X6E03522,Nodo Bracket-3522,95,1256.36,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X6E05222,Nodo Bracket-5222,134,1291.44,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X6E05122,Nodo Bracket-5122,370,1854.56,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,330123920,Tata Cup Box,56,790.43,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,P3301201020,ACE RDE Box casting,333,410.09,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,330151420,Mega Ace,378,659.29,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,330134120,M&M 510,63,2054.7,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,330134220V1,M&M 630,366,469.69,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,330931720,Cover Plate,421,2079.09,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,502207C01,Side Cover C01,474,1084.77,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,502207E 01,Side Cover Casting E01 (HFB 82),275,425.74,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,50170115,Valve Housing HFB 64,377,758.63,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,501707C06,Valve Housing casting,101,1396.41,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,501707C03,Valve Housing casting-C03,317,1759.58,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,501707E 01,Valve housing casting  E01 (HFB82),231,421.32,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,500127C06,LH Housing C06,239,604.73,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,500127C14,LH Housing C14,364,1740.34,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,50012110,LH Housing 64,75,702.87,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,500127E03,LH Housing -82,376,226.54,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,666,BB-106,198,316.89,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1826722,B.D. 6722,52,478.55,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,257542303705,TATA BRAKE DRUM 3705,640,771.27,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,263242303723,TATA BRAKE DRUM 3723,85,1593.9,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F1875722,Brake Drum -5722,165,578.24,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,277642303701,TATA BRAKE DRUM 3701,235,775.29,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,5.01442E+11,Brake Drum 3702,124,2010.57,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,0031002662AC,Rear Cover-6662,155,1133.36,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10006813CC,Rear Cover-6813,415,1294.2,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300053048A,Sviwel Housing LH,369,864.63,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300053049A,Sviwel Housing RH,329,1261.2,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300130461B,Housing Input Pinion,343,1430.37,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300130468A,Cover steering cylinder mounting,395,2116.32,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300130474A,Housing hub stub axle,283,1128.2,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300145985A,Housing Axle King Shaft,250,1077.42,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10039106AB,Front Axle Housing LH-106 AB,74,705.76,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10039104AC,Front Axle Housing RH-104 AC,282,1031.8,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10039098AB,"Front Axle Housing RH  (10039098AB)
",90,1042.99,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300422630A,Housing Front Axle Cover LH-630,626,1967.28,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300422616A,Housing Front Axle Cover RH-640,469,1328.86,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300137705B,Housing Front Axle Cover LH-705,506,1170.28,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300130478B,Housing Front Axle Cover RH-478,390,1991.34,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10051257CB,Front Axle Housing,328,1213.5,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1A8252-42110,Hydarulic Housing,141,181.39,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10071462AG,Integral Front Axle Bkt(Casting),179,1543.68,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,5A8252-24701,COVER FRONT,240,1174.96,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,5A8252-24240,COVER REAR,84,425.05,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1A8252-43231-1,HEAD CYLINDER,262,1326.45,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1A8550-43210-1,HEAD CYLINDER-210,579,1499.53,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1A8252-47710,HINGE SUPPORT-8252,378,1145.69,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,101281426000,Brake Drum -6000,504,1626.41,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,101281426100,Brake Drum -6100,157,491.42,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1SK-45870,HUB Tunring,239,1619.42,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,(SE01B00G00037),Front Wheel hub Star Glow,498,165.18,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,4256730,HUB-118,270,451.16,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,4252073,HUB-316,312,1291.95,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,4252752,HUB-454,182,1530.56,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,4255058,HUB-770,86,529.9,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,10055248BB,ASSY FRONT AXLE HOUSING PADDY SPECIAL,598,1837.22,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1A8252-13760-1,"GEARBOX, FRONT L ECN",238,348.73,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1A8252-13770-1,"GEARBOX, FRONT R ECN",231,555.62,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300167935A,Center Beam Housing -584/935,198,503.36,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,XBY00222,Bracket Engine,69,726.39,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,300137702C,CENTER BEAM HSG - Casting,393,1603.0,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,M31149S002,Fron Wheel Hub Champ,291,1241.8,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X1821622,Housing Oil Cooler,243,771.96,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B3F01301,Flywheel Boss,221,58.12,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F4W03322,FSFB Bracket - 3322,329,1588.87,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F4W03222,FSFB Bracket - 3222,323,2076.48,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X6E04822,NODO BRACKET -ECO-4822,156,1243.55,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F6A07422,Spring bracket-7422,309,1866.97,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,7125600,Wheel - Drive,99,116.81,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,8829617,Dual adapter hub,146,701.19,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,29324690,Disc Actuating,86,2036.76,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,IC0305854,EICHER BRAKE DRUM,134,1248.41,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,277642303714,Brake Drum 3714,152,742.72,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,277642303707,Brake Drum 3707,313,796.82,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,66666,Trunnion Braket,107,767.47,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1528137,Chart Casting Wheel -8137,156,753.4,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1528138,Chart Casting Wheel -8138,199,2102.26,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,516266681,Chart Casting Wheel -6681,68,1297.39,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,8504786,Casting drive wheel,82,1518.87,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,1524926,Hub Casting ,141,1872.6,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,8827231,Drive wheel -casting,477,166.87,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006050988V01,Fly Wheel 67 HP,403,1645.8,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,907125600,Wheel - Drive,191,1246.46,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,60000-01/018,"Brake Drum , 16.5X7, G3000b",296,626.4,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X1505222,Pulley-5222,214,538.98,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X1505122,Pulley-5122,180,1842.98,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006525415B01,Axle Carr LH,171,1362.93,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,006525417B01,Axle Carr RH,169,58.19,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,B3F16003,Fly Wheel -16003,253,1948.6,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,5739980670,HYVA Bracket 670,370,1598.93,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,3318C00701,Flywheel-701,140,1271.23,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,H01XX417961701,Drive wheel,224,798.91,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,X6E04722,NODO BRACKET-ECO-4722,315,72.65,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,FTF03022,Rear Dummy HUB-3222,355,1127.8,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,F5N04822,Bracket -Engine Mounting-4822,512,767.38,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,A 400 322 05 01,Spring bracket -501,465,460.36,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,A 400 322 00 01,Spring bracket -0001,338,1993.74,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,A 400 322 00 06,Spring bracket -0006,278,723.07,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,A4008911020,Bracket Bearing 1020,228,1163.6,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,A4003220101,Spring bracket -0101,179,1404.14,67047,1514.9,1092.4,1449.95
6.71,7,2022,143,A400 891 09 20,Bracket Bearing 920,182,1632.0,67047,1514.9,1092.4,1449.95
7.0,8,2022,135,0503BA0290N-RK,ALFA HUB,54,977.47,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0503BA0290N,Front Wheel Hub,400,1759.84,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0502BA1050N,Alfa Rear Wheel Hub LH,245,650.11,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0502BA1060N,Alfa Rear Wheel Hub RH,119,2090.0,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0602AAB00260N,Brake Drum ALFA,267,1225.54,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0601AMJ00030N,Brake Drum -TREO,174,251.8,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0601AAA00320N,B.D. E-Riksha,336,2073.88,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0601AED00170N,Brake Drum E-Rikshaw,542,448.27,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,0801AAA00960N,Clutch Housing LCC,100,204.34,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,006017472B92,Fly Wheel 3DI,85,1867.37,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,006029533V91,Fly Wheel 3DI E1H1,562,1524.41,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,006028861V92,475/575 4DI-NCRPTO,38,603.06,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,006028860V91,475/575 4DI-CRPTO,308,1441.05,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,006022009B91,Fly Wheel Swraj,475,430.1,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,007903649B1,HUB(CRE),445,254.14,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,4D00322,BOSS BRAKCET,76,108.55,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,005551418R8,F.A.S. (BP),302,334.03,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3S00100,Brake Drum 100,177,248.66,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8T00122,Brake Drum 122,212,1183.22,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3S00222,Brake Drum 222,347,91.17,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3S00422,Brake Drum 422,60,1832.45,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8T01222,Brake Drum 1222,159,499.25,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8T02022,Brake Drum 2022,421,1514.24,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1860822,BD (B) 1860822 -EDM,332,751.5,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1869022,BD F-1869022-EDM,181,1549.85,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8T01922,Brake Drum 1922,648,1065.78,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1879622,Brake Drum 9622,99,817.98,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1879722,Brake Drum 9722,474,1879.08,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1869122,Brake Drum 9122,64,1476.82,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3S00622,Brake Drum 622,527,138.81,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F5Z00120,Distence Pic Old 120,425,2180.62,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F5Z00112,Distence Pic Big 112,94,1910.97,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1880122,Rear Hub 122,328,611.25,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1888822,Dummy Hub 822,287,1163.22,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8S00622,Rear Hub-622,109,265.9,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1880222,Rear HUB-222,90,620.5,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8S01022,UB Hub 1022,51,406.66,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,FTF01222,UB Hub 1222,190,1636.16,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F1884622,Front Hub -622,110,1693.91,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8S00922,UB Hub 922,328,1050.25,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8S01322,Front HUB-1322,436,432.54,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,FTF01122,Hub 1122 MBP,463,682.15,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,FTF01022,Hub 1022 MBP,329,210.74,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,FTF03022,Rear Dummy HUB-3022,75,2124.47,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,FH302622,Front Hub 2622 MBP,65,1851.9,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,FTT02722,HUB-2722,483,125.12,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3H01322,ARB FRAME MOUNTING BKT,136,2008.15,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F2R00122,SGM BKT-122,236,1723.83,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8D01700,SGM BKT -1700,130,1453.95,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F-8D02722,SGM -2722,54,562.12,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F8D01622,SGM -1622,240,944.25,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3H01122,ARB Axle M. BKt LH,357,1575.74,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F3H01222,ARB Axle M. BKt RH,131,320.36,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,B3F15503,Fly Wheel-503,337,731.91,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,B9805502,Flywheel Neptune,210,358.09,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,B2W02519,FIP Housing CB18,62,1427.68,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,B2W01421,FIP Housing CB28,106,1135.59,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,B2W01307,Fip Housing-1307,312,548.21,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,X1X00522,Thermostate Housing-522,436,1034.68,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,X2H00622,T.G. Case,360,1420.65,64809,1597.0,1189.4,1710.2
7.0,8,2022,135,F7L09722,Rear Spring Bracket,250,1521.78,64809,1597.0,1189.4,1710.2
