PartNo,Description,Year,Month,Quantity,Sales Price
500127C14,LH Housing C14,2020,6,263,3413.2
500127C14,LH Housing C14,2020,7,195,3075.34
500127C14,LH Housing C14,2020,8,180,3129.4
500127C14,LH Housing C14,2020,9,221,3087.49
500127C14,LH Housing C14,2020,10,261,2757.34
500127C14,LH Housing C14,2020,11,208,2404.63
500127C14,LH Housing C14,2020,12,248,2244.66
500127C14,LH Housing C14,2021,1,257,2165.46
500127C14,LH Housing C14,2021,2,296,2062.19
500127C14,LH Housing C14,2021,3,269,1986.74
500127C14,LH Housing C14,2021,4,292,1815.39
500127C14,LH Housing C14,2021,5,161,1827.99
500127C14,LH Housing C14,2021,6,304,1917.51
500127C14,LH Housing C14,2021,7,253,1628.05
500127C14,LH Housing C14,2021,8,271,1507.37
500127C14,LH Housing C14,2021,9,214,1457.25
500127C14,LH Housing C14,2021,10,194,1539.95
500127C14,LH Housing C14,2021,11,315,1426.45
500127C14,LH Housing C14,2021,12,183,1302.54
500127C14,LH Housing C14,2022,1,392,1515.81
500127C14,LH Housing C14,2022,2,413,1555.06
500127C14,LH Housing C14,2022,3,330,1565.92
500127C14,LH Housing C14,2022,4,352,1752.57
500127C14,LH Housing C14,2022,5,362,1851.85
500127C14,LH Housing C14,2022,6,293,1724.22
500127C14,LH Housing C14,2022,7,364,1740.34
500127C14,LH Housing C14,2022,8,329,1873.12
500127C14,LH Housing C14,2022,9,419,2009.59
500127C14,LH Housing C14,2022,10,298,2303.89
500127C14,LH Housing C14,2022,11,416,2117.87
500127C14,LH Housing C14,2022,12,395,2359.39
500127C14,LH Housing C14,2023,1,468,2682.01
500127C14,LH Housing C14,2023,2,380,2381.9
500127C14,LH Housing C14,2023,3,452,2646.35
500127C14,LH Housing C14,2023,4,454,3001.51
500127C14,LH Housing C14,2023,5,458,3143.88
500127C14,LH Housing C14,2023,6,405,3111.44
500127C14,LH Housing C14,2023,7,431,3130.13
500127C14,LH Housing C14,2023,8,357,3264.46
500127C14,LH Housing C14,2023,9,551,4041.95
500127C14,LH Housing C14,2023,10,184,4115.73
500127C14,LH Housing C14,2023,11,306,4322.79
500127C14,LH Housing C14,2023,12,447,4173.35
500127C14,LH Housing C14,2024,1,491,4161.42
500127C14,LH Housing C14,2024,2,288,5127.98
500127C14,LH Housing C14,2024,3,417,5448.58
500127C14,LH Housing C14,2024,4,368,5735.08
500127C14,LH Housing C14,2024,5,575,6384.81
500127C14,LH Housing C14,2024,6,279,6754.16
500127C14,LH Housing C14,2024,7,507,7331.52
500127C14,LH Housing C14,2024,8,560,7966.89
500127C14,LH Housing C14,2024,9,535,8562.9
500127C14,LH Housing C14,2024,10,487,9545.98
500127C14,LH Housing C14,2024,11,505,10283.62
500127C14,LH Housing C14,2024,12,498,10410.53
50012110,LH Housing 64,2020,1,33,1553.49
50012110,LH Housing 64,2020,2,80,1290.62
50012110,LH Housing 64,2020,3,36,1321.54
50012110,LH Housing 64,2020,4,46,1314.89
50012110,LH Housing 64,2020,5,36,1253.55
50012110,LH Housing 64,2020,6,71,1159.06
50012110,LH Housing 64,2020,7,73,1197.1
50012110,LH Housing 64,2020,8,46,1069.36
50012110,LH Housing 64,2020,9,43,916.55
50012110,LH Housing 64,2020,10,53,877.81
50012110,LH Housing 64,2020,11,70,820.35
50012110,LH Housing 64,2020,12,78,921.39
50012110,LH Housing 64,2021,1,57,778.77
50012110,LH Housing 64,2021,2,59,790.11
50012110,LH Housing 64,2021,3,52,697.86
50012110,LH Housing 64,2021,4,58,748.88
50012110,LH Housing 64,2021,5,71,696.9
50012110,LH Housing 64,2021,6,49,680.15
50012110,LH Housing 64,2021,7,67,639.48
50012110,LH Housing 64,2021,8,40,609.28
50012110,LH Housing 64,2021,9,65,531.77
50012110,LH Housing 64,2021,10,66,478.83
50012110,LH Housing 64,2021,11,63,475.7
50012110,LH Housing 64,2021,12,42,468.96
50012110,LH Housing 64,2022,1,78,496.47
50012110,LH Housing 64,2022,2,98,471.82
50012110,LH Housing 64,2022,3,75,517.98
50012110,LH Housing 64,2022,4,99,585.14
50012110,LH Housing 64,2022,5,78,575.86
50012110,LH Housing 64,2022,6,79,617.97
50012110,LH Housing 64,2022,7,75,702.87
50012110,LH Housing 64,2022,8,80,655.66
50012110,LH Housing 64,2022,9,92,762.68
50012110,LH Housing 64,2022,10,96,821.82
50012110,LH Housing 64,2022,11,63,717.08
50012110,LH Housing 64,2022,12,59,873.33
50012110,LH Housing 64,2023,1,80,870.93
50012110,LH Housing 64,2023,2,92,918.32
50012110,LH Housing 64,2023,3,124,966.03
50012110,LH Housing 64,2023,4,76,1072.13
50012110,LH Housing 64,2023,5,78,1133.9
50012110,LH Housing 64,2023,6,82,1121.2
50012110,LH Housing 64,2023,7,91,1184.55
50012110,LH Housing 64,2023,8,108,1163.82
50012110,LH Housing 64,2023,9,92,1374.52
50012110,LH Housing 64,2023,10,73,1264.69
50012110,LH Housing 64,2023,11,71,1462.81
50012110,LH Housing 64,2023,12,89,1418.25
50012110,LH Housing 64,2024,1,127,1472.93
50012110,LH Housing 64,2024,2,92,1632.81
50012110,LH Housing 64,2024,3,132,1821.55
50012110,LH Housing 64,2024,4,94,2168.71
50012110,LH Housing 64,2024,5,87,2125.93
50012110,LH Housing 64,2024,6,96,2411.36
50012110,LH Housing 64,2024,7,107,2756.94
50012110,LH Housing 64,2024,8,81,2854.66
50012110,LH Housing 64,2024,9,121,2906.27
50012110,LH Housing 64,2024,10,88,3484.17
50012110,LH Housing 64,2024,11,107,3166.66
50012110,LH Housing 64,2024,12,79,3900.26
500127E03,LH Housing -82,2020,1,182,525.51
500127E03,LH Housing -82,2020,2,286,487.14
500127E03,LH Housing -82,2020,3,162,446.47
500127E03,LH Housing -82,2020,4,182,411.63
500127E03,LH Housing -82,2020,5,250,409.55
500127E03,LH Housing -82,2020,6,229,389.14
500127E03,LH Housing -82,2020,7,243,380.52
500127E03,LH Housing -82,2020,8,148,387.61
500127E03,LH Housing -82,2020,9,155,323.67
500127E03,LH Housing -82,2020,10,94,307.02
500127E03,LH Housing -82,2020,11,206,277.72
500127E03,LH Housing -82,2020,12,147,317.42
500127E03,LH Housing -82,2021,1,289,268.67
500127E03,LH Housing -82,2021,2,160,268.87
500127E03,LH Housing -82,2021,3,288,233.39
500127E03,LH Housing -82,2021,4,273,217.54
500127E03,LH Housing -82,2021,5,188,221.6
500127E03,LH Housing -82,2021,6,215,209.67
500127E03,LH Housing -82,2021,7,284,191.72
500127E03,LH Housing -82,2021,8,153,202.25
500127E03,LH Housing -82,2021,9,225,168.25
500127E03,LH Housing -82,2021,10,307,173.41
500127E03,LH Housing -82,2021,11,253,163.43
500127E03,LH Housing -82,2021,12,236,167.94
500127E03,LH Housing -82,2022,1,283,162.88
500127E03,LH Housing -82,2022,2,351,163.64
500127E03,LH Housing -82,2022,3,326,179.18
500127E03,LH Housing -82,2022,4,345,185.68
500127E03,LH Housing -82,2022,5,422,217.95
500127E03,LH Housing -82,2022,6,325,227.03
500127E03,LH Housing -82,2022,7,376,226.54
500127E03,LH Housing -82,2022,8,324,240.61
500127E03,LH Housing -82,2022,9,459,262.28
500127E03,LH Housing -82,2022,10,319,232.34
500127E03,LH Housing -82,2022,11,257,266.48
500127E03,LH Housing -82,2022,12,361,312.15
500127E03,LH Housing -82,2023,1,282,321.3
500127E03,LH Housing -82,2023,2,258,342.65
500127E03,LH Housing -82,2023,3,188,319.03
500127E03,LH Housing -82,2023,4,377,315.02
500127E03,LH Housing -82,2023,5,420,338.16
500127E03,LH Housing -82,2023,6,310,397.04
500127E03,LH Housing -82,2023,7,196,367.73
500127E03,LH Housing -82,2023,8,365,387.37
500127E03,LH Housing -82,2023,9,379,434.08
500127E03,LH Housing -82,2023,10,314,488.2
500127E03,LH Housing -82,2023,11,359,530.56
500127E03,LH Housing -82,2023,12,191,553.57
500127E03,LH Housing -82,2024,1,261,544.87
500127E03,LH Housing -82,2024,2,246,625.83
500127E03,LH Housing -82,2024,3,357,654.43
500127E03,LH Housing -82,2024,4,305,630.72
500127E03,LH Housing -82,2024,5,399,749.98
500127E03,LH Housing -82,2024,6,433,800.87
500127E03,LH Housing -82,2024,7,444,805.1
500127E03,LH Housing -82,2024,8,459,852.63
500127E03,LH Housing -82,2024,9,365,1089.5
500127E03,LH Housing -82,2024,10,329,1120.5
500127E03,LH Housing -82,2024,11,331,1141.56
500127E03,LH Housing -82,2024,12,358,1324.2
666,BB-106,2020,1,152,747.85
666,BB-106,2020,2,220,731.06
666,BB-106,2020,3,202,595.69
666,BB-106,2020,4,185,647.76
666,BB-106,2020,5,119,533.47
666,BB-106,2020,6,229,598.07
666,BB-106,2020,7,165,513.95
666,BB-106,2020,8,189,538.06
666,BB-106,2020,9,292,440.68
666,BB-106,2020,10,189,422.31
666,BB-106,2020,11,202,434.44
666,BB-106,2020,12,168,420.13
666,BB-106,2021,1,205,397.49
666,BB-106,2021,2,205,379.65
666,BB-106,2021,3,230,333.27
666,BB-106,2021,4,289,298.41
666,BB-106,2021,5,198,325.64
666,BB-106,2021,6,223,272.15
666,BB-106,2021,7,350,299.33
666,BB-106,2021,8,169,241.47
666,BB-106,2021,9,267,238.77
666,BB-106,2021,10,192,255.49
666,BB-106,2021,11,223,232.38
666,BB-106,2021,12,258,210.31
666,BB-106,2022,1,287,208.67
666,BB-106,2022,2,221,248.13
666,BB-106,2022,3,204,248.13
666,BB-106,2022,4,219,260.25
666,BB-106,2022,5,282,302.51
666,BB-106,2022,6,244,266.71
666,BB-106,2022,7,198,316.89
666,BB-106,2022,8,288,300.74
666,BB-106,2022,9,240,350.0
666,BB-106,2022,10,250,375.54
666,BB-106,2022,11,339,398.72
666,BB-106,2022,12,134,421.27
666,BB-106,2023,1,324,431.6
666,BB-106,2023,2,230,424.03
666,BB-106,2023,3,300,429.79
666,BB-106,2023,4,340,466.1
666,BB-106,2023,5,331,448.17
666,BB-106,2023,6,278,502.35
666,BB-106,2023,7,451,581.59
666,BB-106,2023,8,238,555.73
666,BB-106,2023,9,240,616.63
666,BB-106,2023,10,271,681.99
666,BB-106,2023,11,289,641.98
666,BB-106,2023,12,292,765.84
666,BB-106,2024,1,232,701.48
666,BB-106,2024,2,553,786.74
666,BB-106,2024,3,353,933.85
666,BB-106,2024,4,414,889.72
666,BB-106,2024,5,308,953.21
666,BB-106,2024,6,268,1057.91
666,BB-106,2024,7,324,1275.96
666,BB-106,2024,8,467,1270.49
666,BB-106,2024,9,360,1312.74
666,BB-106,2024,10,268,1405.03
666,BB-106,2024,11,483,1620.27
666,BB-106,2024,12,228,1703.88
F1826722,B.D. 6722,2020,1,47,1129.9
F1826722,B.D. 6722,2020,2,48,1127.6
F1826722,B.D. 6722,2020,3,38,1076.66
F1826722,B.D. 6722,2020,4,38,962.16
F1826722,B.D. 6722,2020,5,67,936.73
F1826722,B.D. 6722,2020,6,41,759.72
F1826722,B.D. 6722,2020,7,33,837.79
F1826722,B.D. 6722,2020,8,49,789.08
F1826722,B.D. 6722,2020,9,44,658.0
F1826722,B.D. 6722,2020,10,38,725.77
F1826722,B.D. 6722,2020,11,48,665.4
F1826722,B.D. 6722,2020,12,43,678.99
F1826722,B.D. 6722,2021,1,45,538.37
F1826722,B.D. 6722,2021,2,35,552.51
F1826722,B.D. 6722,2021,3,25,512.95
F1826722,B.D. 6722,2021,4,48,481.6
F1826722,B.D. 6722,2021,5,38,516.99
F1826722,B.D. 6722,2021,6,38,424.22
F1826722,B.D. 6722,2021,7,38,414.12
F1826722,B.D. 6722,2021,8,35,429.51
F1826722,B.D. 6722,2021,9,29,421.78
F1826722,B.D. 6722,2021,10,34,397.99
F1826722,B.D. 6722,2021,11,64,371.91
F1826722,B.D. 6722,2021,12,37,358.49
F1826722,B.D. 6722,2022,1,55,328.36
F1826722,B.D. 6722,2022,2,73,379.16
F1826722,B.D. 6722,2022,3,58,368.48
F1826722,B.D. 6722,2022,4,76,394.18
F1826722,B.D. 6722,2022,5,61,446.55
F1826722,B.D. 6722,2022,6,55,424.13
F1826722,B.D. 6722,2022,7,52,478.55
F1826722,B.D. 6722,2022,8,62,466.79
F1826722,B.D. 6722,2022,9,62,523.56
F1826722,B.D. 6722,2022,10,48,592.11
F1826722,B.D. 6722,2022,11,55,532.63
F1826722,B.D. 6722,2022,12,61,584.31
F1826722,B.D. 6722,2023,1,54,583.6
F1826722,B.D. 6722,2023,2,93,676.04
F1826722,B.D. 6722,2023,3,44,648.81
F1826722,B.D. 6722,2023,4,55,671.07
F1826722,B.D. 6722,2023,5,53,771.33
F1826722,B.D. 6722,2023,6,49,731.81
F1826722,B.D. 6722,2023,7,89,855.67
F1826722,B.D. 6722,2023,8,56,917.52
F1826722,B.D. 6722,2023,9,55,852.48
F1826722,B.D. 6722,2023,10,60,1070.37
F1826722,B.D. 6722,2023,11,68,1003.88
F1826722,B.D. 6722,2023,12,58,1019.12
F1826722,B.D. 6722,2024,1,66,1242.13
F1826722,B.D. 6722,2024,2,84,1266.63
F1826722,B.D. 6722,2024,3,55,1309.55
F1826722,B.D. 6722,2024,4,46,1395.86
F1826722,B.D. 6722,2024,5,43,1485.08
F1826722,B.D. 6722,2024,6,45,1859.09
F1826722,B.D. 6722,2024,7,72,1893.64
F1826722,B.D. 6722,2024,8,52,1910.26
F1826722,B.D. 6722,2024,9,91,2236.8
F1826722,B.D. 6722,2024,10,26,2400.84
F1826722,B.D. 6722,2024,11,73,2728.02
F1826722,B.D. 6722,2024,12,66,2587.03
257542303705,TATA BRAKE DRUM 3705,2020,1,271,1682.79
257542303705,TATA BRAKE DRUM 3705,2020,2,588,1779.11
257542303705,TATA BRAKE DRUM 3705,2020,3,318,1413.43
257542303705,TATA BRAKE DRUM 3705,2020,4,339,1546.24
257542303705,TATA BRAKE DRUM 3705,2020,5,379,1338.44
257542303705,TATA BRAKE DRUM 3705,2020,6,507,1362.03
257542303705,TATA BRAKE DRUM 3705,2020,7,364,1160.6
257542303705,TATA BRAKE DRUM 3705,2020,8,262,1179.67
257542303705,TATA BRAKE DRUM 3705,2020,9,238,1236.49
257542303705,TATA BRAKE DRUM 3705,2020,10,366,1083.01
257542303705,TATA BRAKE DRUM 3705,2020,11,387,988.97
257542303705,TATA BRAKE DRUM 3705,2020,12,465,886.14
257542303705,TATA BRAKE DRUM 3705,2021,1,261,1003.72
257542303705,TATA BRAKE DRUM 3705,2021,2,350,849.37
257542303705,TATA BRAKE DRUM 3705,2021,3,410,772.28
257542303705,TATA BRAKE DRUM 3705,2021,4,467,774.3
257542303705,TATA BRAKE DRUM 3705,2021,5,294,714.02
257542303705,TATA BRAKE DRUM 3705,2021,6,326,652.63
257542303705,TATA BRAKE DRUM 3705,2021,7,347,642.65
257542303705,TATA BRAKE DRUM 3705,2021,8,547,590.68
257542303705,TATA BRAKE DRUM 3705,2021,9,358,616.96
257542303705,TATA BRAKE DRUM 3705,2021,10,358,581.97
257542303705,TATA BRAKE DRUM 3705,2021,11,347,562.12
257542303705,TATA BRAKE DRUM 3705,2021,12,343,558.48
257542303705,TATA BRAKE DRUM 3705,2022,1,611,538.28
257542303705,TATA BRAKE DRUM 3705,2022,2,375,519.99
257542303705,TATA BRAKE DRUM 3705,2022,3,469,576.96
257542303705,TATA BRAKE DRUM 3705,2022,4,421,627.74
257542303705,TATA BRAKE DRUM 3705,2022,5,470,644.39
257542303705,TATA BRAKE DRUM 3705,2022,6,528,651.09
257542303705,TATA BRAKE DRUM 3705,2022,7,640,771.27
257542303705,TATA BRAKE DRUM 3705,2022,8,532,742.91
257542303705,TATA BRAKE DRUM 3705,2022,9,569,806.26
257542303705,TATA BRAKE DRUM 3705,2022,10,464,932.58
257542303705,TATA BRAKE DRUM 3705,2022,11,440,962.92
257542303705,TATA BRAKE DRUM 3705,2022,12,403,923.98
257542303705,TATA BRAKE DRUM 3705,2023,1,661,1059.89
257542303705,TATA BRAKE DRUM 3705,2023,2,340,985.02
257542303705,TATA BRAKE DRUM 3705,2023,3,515,1067.96
257542303705,TATA BRAKE DRUM 3705,2023,4,602,1179.55
257542303705,TATA BRAKE DRUM 3705,2023,5,341,1248.75
257542303705,TATA BRAKE DRUM 3705,2023,6,470,1352.99
257542303705,TATA BRAKE DRUM 3705,2023,7,446,1410.19
257542303705,TATA BRAKE DRUM 3705,2023,8,287,1361.56
257542303705,TATA BRAKE DRUM 3705,2023,9,478,1587.95
257542303705,TATA BRAKE DRUM 3705,2023,10,434,1479.45
257542303705,TATA BRAKE DRUM 3705,2023,11,208,1748.44
257542303705,TATA BRAKE DRUM 3705,2023,12,515,1534.54
257542303705,TATA BRAKE DRUM 3705,2024,1,488,1856.69
257542303705,TATA BRAKE DRUM 3705,2024,2,607,1955.61
257542303705,TATA BRAKE DRUM 3705,2024,3,657,2292.37
257542303705,TATA BRAKE DRUM 3705,2024,4,568,2145.39
257542303705,TATA BRAKE DRUM 3705,2024,5,567,2331.78
257542303705,TATA BRAKE DRUM 3705,2024,6,620,2664.53
257542303705,TATA BRAKE DRUM 3705,2024,7,598,2759.82
257542303705,TATA BRAKE DRUM 3705,2024,8,726,3060.89
257542303705,TATA BRAKE DRUM 3705,2024,9,642,3560.88
257542303705,TATA BRAKE DRUM 3705,2024,10,478,3286.5
257542303705,TATA BRAKE DRUM 3705,2024,11,735,4229.78
257542303705,TATA BRAKE DRUM 3705,2024,12,1102,4200.93
263242303723,TATA BRAKE DRUM 3723,2020,1,70,4012.85
263242303723,TATA BRAKE DRUM 3723,2020,2,56,3317.37
263242303723,TATA BRAKE DRUM 3723,2020,3,43,3630.45
263242303723,TATA BRAKE DRUM 3723,2020,4,58,3451.5
263242303723,TATA BRAKE DRUM 3723,2020,5,59,3310.32
263242303723,TATA BRAKE DRUM 3723,2020,6,71,3045.39
263242303723,TATA BRAKE DRUM 3723,2020,7,53,2655.18
263242303723,TATA BRAKE DRUM 3723,2020,8,46,2798.74
263242303723,TATA BRAKE DRUM 3723,2020,9,68,2472.73
263242303723,TATA BRAKE DRUM 3723,2020,10,62,2384.37
263242303723,TATA BRAKE DRUM 3723,2020,11,57,2029.66
263242303723,TATA BRAKE DRUM 3723,2020,12,57,2173.91
263242303723,TATA BRAKE DRUM 3723,2021,1,70,1970.65
263242303723,TATA BRAKE DRUM 3723,2021,2,68,1957.99
263242303723,TATA BRAKE DRUM 3723,2021,3,70,1902.74
263242303723,TATA BRAKE DRUM 3723,2021,4,76,1904.62
263242303723,TATA BRAKE DRUM 3723,2021,5,60,1708.28
263242303723,TATA BRAKE DRUM 3723,2021,6,76,1669.46
263242303723,TATA BRAKE DRUM 3723,2021,7,60,1533.32
263242303723,TATA BRAKE DRUM 3723,2021,8,77,1457.47
263242303723,TATA BRAKE DRUM 3723,2021,9,56,1248.1
263242303723,TATA BRAKE DRUM 3723,2021,10,61,1209.44
263242303723,TATA BRAKE DRUM 3723,2021,11,53,1095.83
263242303723,TATA BRAKE DRUM 3723,2021,12,28,1207.91
263242303723,TATA BRAKE DRUM 3723,2022,1,99,1191.14
263242303723,TATA BRAKE DRUM 3723,2022,2,111,1159.33
263242303723,TATA BRAKE DRUM 3723,2022,3,73,1226.32
263242303723,TATA BRAKE DRUM 3723,2022,4,93,1450.35
263242303723,TATA BRAKE DRUM 3723,2022,5,79,1409.12
263242303723,TATA BRAKE DRUM 3723,2022,6,70,1564.04
263242303723,TATA BRAKE DRUM 3723,2022,7,85,1593.9
263242303723,TATA BRAKE DRUM 3723,2022,8,74,1706.84
263242303723,TATA BRAKE DRUM 3723,2022,9,83,1787.47
263242303723,TATA BRAKE DRUM 3723,2022,10,98,1982.16
263242303723,TATA BRAKE DRUM 3723,2022,11,91,2039.7
263242303723,TATA BRAKE DRUM 3723,2022,12,85,2091.59
263242303723,TATA BRAKE DRUM 3723,2023,1,90,1988.56
263242303723,TATA BRAKE DRUM 3723,2023,2,96,2441.06
263242303723,TATA BRAKE DRUM 3723,2023,3,91,2442.49
263242303723,TATA BRAKE DRUM 3723,2023,4,91,2500.07
263242303723,TATA BRAKE DRUM 3723,2023,5,77,2718.17
263242303723,TATA BRAKE DRUM 3723,2023,6,100,2948.25
263242303723,TATA BRAKE DRUM 3723,2023,7,89,2972.3
263242303723,TATA BRAKE DRUM 3723,2023,8,109,3176.63
263242303723,TATA BRAKE DRUM 3723,2023,9,110,3196.19
263242303723,TATA BRAKE DRUM 3723,2023,10,86,3378.56
263242303723,TATA BRAKE DRUM 3723,2023,11,67,3351.29
263242303723,TATA BRAKE DRUM 3723,2023,12,104,3999.48
263242303723,TATA BRAKE DRUM 3723,2024,1,90,3676.89
263242303723,TATA BRAKE DRUM 3723,2024,2,73,4746.99
263242303723,TATA BRAKE DRUM 3723,2024,3,96,4699.06
263242303723,TATA BRAKE DRUM 3723,2024,4,141,4807.13
263242303723,TATA BRAKE DRUM 3723,2024,5,107,5656.76
263242303723,TATA BRAKE DRUM 3723,2024,6,99,6253.02
263242303723,TATA BRAKE DRUM 3723,2024,7,134,6437.52
263242303723,TATA BRAKE DRUM 3723,2024,8,106,6578.52
263242303723,TATA BRAKE DRUM 3723,2024,9,119,7880.37
263242303723,TATA BRAKE DRUM 3723,2024,10,173,7395.65
263242303723,TATA BRAKE DRUM 3723,2024,11,103,8315.97
263242303723,TATA BRAKE DRUM 3723,2024,12,82,9125.49
F1875722,Brake Drum -5722,2020,1,142,1400.51
F1875722,Brake Drum -5722,2020,2,144,1381.12
F1875722,Brake Drum -5722,2020,3,93,1224.02
F1875722,Brake Drum -5722,2020,4,101,1153.62
F1875722,Brake Drum -5722,2020,5,162,1234.25
F1875722,Brake Drum -5722,2020,6,123,1217.5
F1875722,Brake Drum -5722,2020,7,143,1094.62
F1875722,Brake Drum -5722,2020,8,111,962.72
F1875722,Brake Drum -5722,2020,9,185,1072.9
F1875722,Brake Drum -5722,2020,10,155,1003.43
F1875722,Brake Drum -5722,2020,11,111,922.17
F1875722,Brake Drum -5722,2020,12,130,764.93
F1875722,Brake Drum -5722,2021,1,119,748.93
F1875722,Brake Drum -5722,2021,2,105,771.6
F1875722,Brake Drum -5722,2021,3,104,759.8
F1875722,Brake Drum -5722,2021,4,128,685.16
F1875722,Brake Drum -5722,2021,5,159,683.23
F1875722,Brake Drum -5722,2021,6,158,609.29
F1875722,Brake Drum -5722,2021,7,168,527.77
F1875722,Brake Drum -5722,2021,8,122,536.4
F1875722,Brake Drum -5722,2021,9,168,551.47
F1875722,Brake Drum -5722,2021,10,122,492.2
F1875722,Brake Drum -5722,2021,11,81,465.27
F1875722,Brake Drum -5722,2021,12,141,440.75
F1875722,Brake Drum -5722,2022,1,125,490.09
F1875722,Brake Drum -5722,2022,2,257,467.38
F1875722,Brake Drum -5722,2022,3,189,572.95
F1875722,Brake Drum -5722,2022,4,182,531.48
F1875722,Brake Drum -5722,2022,5,255,586.26
F1875722,Brake Drum -5722,2022,6,170,597.21
F1875722,Brake Drum -5722,2022,7,165,578.24
F1875722,Brake Drum -5722,2022,8,178,628.24
F1875722,Brake Drum -5722,2022,9,221,716.48
F1875722,Brake Drum -5722,2022,10,220,775.0
F1875722,Brake Drum -5722,2022,11,156,762.69
F1875722,Brake Drum -5722,2022,12,166,825.33
F1875722,Brake Drum -5722,2023,1,196,937.99
F1875722,Brake Drum -5722,2023,2,102,980.46
F1875722,Brake Drum -5722,2023,3,188,895.04
F1875722,Brake Drum -5722,2023,4,163,930.93
F1875722,Brake Drum -5722,2023,5,229,1058.49
F1875722,Brake Drum -5722,2023,6,145,1101.08
F1875722,Brake Drum -5722,2023,7,223,1208.51
